Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bedroom_Temperature (°C),Indoor Humidity (%),Bedroom Absolute Humidity,Fan_1_Power (W),Fan_2_Power (W),LED_Tube_Lights_Power (W),,AC_Power (W),Bedroom_Total_Power (W),Bedroom Energy (kWh),Bedroom_In_Use,Ports_Power (W),Small_Lights_Power (W),Room_Heater_Power (W),Weekday
2024-04-11 02:00:00,32,36.8,33.1,44,15.75,86.4,69.6,0,,0,156,0.156,TRUE,0,0,0,Thursday
2024-04-11 03:00:00,30.9,42.7,31.5,49.9,16.37,54,88.9,0,,0,142.9,0.143,TRUE,0,0,0,Thursday
2024-04-11 04:00:00,32.9,41.3,34.1,38.4,14.53,57.5,95.7,31.1,,0,184.3,0.184,TRUE,0.859640814,0,0,Thursday
2024-04-11 05:00:00,28,40,28.9,37.5,10.74,67.1,0,54.1,,0,121.2,0.121,TRUE,0,0,0,Thursday
2024-04-11 06:00:00,32.2,45.7,33.1,50.4,18.1,119.2,72,52,,0,243.2,0.243,TRUE,0,19.7391363,0,Thursday
2024-04-11 07:00:00,34,38,34.5,42,16.21,91.9,0,37.4,,0,129.2,0.129,TRUE,0.629593746,29.33779601,0,Thursday
2024-04-11 08:00:00,30.7,40.3,32.1,47.3,16.1,62.6,0,49.9,,0,112.5,0.113,TRUE,2.85789675,28.67241142,0,Thursday
2024-04-11 09:00:00,29.8,44,30.8,50.1,15.89,44.7,0,35.9,,0,80.7,0.081,TRUE,0,0,0,Thursday
2024-04-11 10:00:00,32,32.9,32.9,35.9,12.73,0,0,0,,0,0,0,FALSE,0.964553509,25.79009851,0,Thursday
2024-04-11 11:00:00,30.1,40.3,30.9,47.4,15.15,0,0,0,,0,0,0,FALSE,2.265127071,23.91564962,0,Thursday
2024-04-11 12:00:00,28.5,44,29.4,48.1,14.09,0,0,0,,0,0,0,FALSE,0,16.56653014,0,Thursday
2024-04-11 13:00:00,31.1,37.5,32.1,35.7,12.11,0,0,0,,0,0,0,FALSE,0,27.36551478,0,Thursday
2024-04-11 14:00:00,31.8,39.5,32.8,43.7,15.4,0,0,0,,0,0,0,FALSE,0,13.71151833,0,Thursday
2024-04-11 15:00:00,31.1,44,32.6,47.8,16.7,0,0,0,,0,0,0,FALSE,0,24.41222226,0,Thursday
2024-04-11 16:00:00,27.8,37.1,28.8,41.4,11.79,0,0,0,,0,0,0,FALSE,1.328005493,22.54719425,0,Thursday
2024-04-11 17:00:00,29.5,39.6,30.3,42.9,13.26,0,0,0,,0,0,0,FALSE,0,17.94520417,0,Thursday
2024-04-11 18:00:00,31.6,48,32.3,45.8,15.68,0,0,0,,0,0,0,FALSE,0,0,0,Thursday
2024-04-11 19:00:00,31,38.8,32.3,44.2,15.2,65.9,0,22.7,,0,375.4,0.375,TRUE,0,24.3415311,0,Thursday
2024-04-11 20:00:00,30.4,36.5,31.8,35.4,11.86,80.2,0,42.5,,0,275.7,0.276,TRUE,0,0,0,Thursday
2024-04-11 21:00:00,32.2,50.6,33.3,54,19.58,51.2,82.2,36.1,,0,451.8,0.452,TRUE,0,31.26452821,0,Thursday
2024-04-11 22:00:00,33.6,43.7,34.3,47.6,18.12,92.4,0,49.7,,0,391.9,0.392,TRUE,1.16175143,0,0,Thursday
2024-04-11 23:00:00,31.5,38.4,32.3,42.4,14.53,117.6,104,34.7,,0,540.1,0.54,TRUE,1.763837921,0,0,Thursday
2024-04-12 00:00:00,30.7,42.8,31.4,47.3,15.5,87.2,48.9,0,,0,136.1,0.136,TRUE,0,0,0,Friday
2024-04-12 01:00:00,32.1,38.9,33.2,37,13.35,43.8,63.8,0,,0,107.6,0.108,TRUE,0,0,0,Friday
2024-04-12 02:00:00,33.4,38.1,34.2,45.6,17.34,89.5,80.9,0,,0,170.4,0.17,TRUE,1.853354638,0,0,Friday
2024-04-12 03:00:00,33.8,45.9,35,52.1,20.65,65.9,32.4,0,,0,98.3,0.098,TRUE,0,0,0,Friday
2024-04-12 04:00:00,28.7,39.4,29.5,47.3,13.96,45.6,98.5,38.9,,0,183,0.183,TRUE,0,0,0,Friday
2024-04-12 05:00:00,29.1,39.6,30.3,44.8,13.8,62.2,55.2,41.6,,0,159,0.159,TRUE,0,0,0,Friday
2024-04-12 06:00:00,30.6,40.8,31.4,45.4,14.82,116.8,76.4,52.5,,0,245.7,0.246,TRUE,1.830685841,8.757155839,0,Friday
2024-04-12 07:00:00,31.4,41.2,32.2,37.9,12.93,111.7,85.8,51.3,,0,248.7,0.249,TRUE,0,0,0,Friday
2024-04-12 08:00:00,30.4,35,31.8,32.6,10.9,47.4,55,54,,0,156.4,0.156,TRUE,0,12.91430825,0,Friday
2024-04-12 09:00:00,30.7,39.6,31.5,37.9,12.45,90.6,87.4,54.6,,0,232.5,0.232,TRUE,0,4.15787006,0,Friday
2024-04-12 10:00:00,29.9,36.9,31.3,35.4,11.52,0,0,0,,0,0,0,FALSE,0,12.18004584,0,Friday
2024-04-12 11:00:00,30.8,33.5,31.8,31.9,10.66,0,0,0,,0,0,0,FALSE,0,5.253528102,0,Friday
2024-04-12 12:00:00,31.6,40.5,32.5,44.3,15.38,0,0,0,,0,0,0,FALSE,0,33.71293056,0,Friday
2024-04-12 13:00:00,33,42.4,34.4,39,14.95,0,0,0,,0,0,0,FALSE,0,6.398957295,0,Friday
2024-04-12 14:00:00,30.8,39.3,32.3,37.5,12.88,0,0,0,,0,0,0,FALSE,0,6.389034903,0,Friday
2024-04-12 15:00:00,27.3,36.4,28.2,33.7,9.29,0,0,0,,0,0,0,FALSE,0,7.257652473,0,Friday
2024-04-12 16:00:00,28.5,42.6,29.1,40.8,11.8,0,0,0,,0,0,0,FALSE,0,29.30350302,0,Friday
2024-04-12 17:00:00,29.1,39.2,30.4,35.9,11.16,0,0,0,,0,0,0,FALSE,0,23.36799804,0,Friday
2024-04-12 18:00:00,30.1,44.1,31.2,40.6,13.13,0,0,0,,0,0,0,FALSE,0,13.86482948,0,Friday
2024-04-12 19:00:00,29.5,40.6,30.4,39,12.11,78.5,92.7,34.2,,0,388,0.388,TRUE,2.043776061,14.83260117,0,Friday
2024-04-12 20:00:00,33.4,41.4,34.8,37.7,14.79,71.2,0,43.9,,0,342.6,0.343,TRUE,1.988045997,32.45595397,0,Friday
2024-04-12 21:00:00,32.9,44.4,34.3,50.5,19.27,84.2,57.6,38.5,,0,342.4,0.342,TRUE,0,0,0,Friday
2024-04-12 22:00:00,32.5,37.8,33.1,44.5,15.93,113,71.9,36.1,,0,376.4,0.376,TRUE,0,0,0,Friday
2024-04-12 23:00:00,30.5,33.3,31.7,30.5,10.12,66.7,0,0,,0,230.2,0.23,TRUE,2.721877588,0,0,Friday
2024-04-13 00:00:00,28.4,32,29.8,29.3,8.81,96.9,40.5,0,,0,137.4,0.137,TRUE,0,0,0,Saturday
2024-04-13 01:00:00,29.6,44.2,30.8,43.1,13.68,93.4,95.9,0,,0,189.3,0.189,TRUE,0,0,0,Saturday
2024-04-13 02:00:00,30,43.8,31.4,42.5,13.91,43.5,60.1,0,,0,103.7,0.104,TRUE,0,0,0,Saturday
2024-04-13 03:00:00,29.7,34.1,30.3,39.1,12.1,78.3,0,0,,0,78.3,0.078,TRUE,0,0,0,Saturday
2024-04-13 04:00:00,31.7,44.6,33,41.8,14.89,99,76,30.8,,0,205.8,0.206,TRUE,2.272804052,0,0,Saturday
2024-04-13 05:00:00,30,42.8,31.3,46.5,15.11,101.7,80.1,51.7,,0,233.4,0.233,TRUE,1.90722332,0,0,Saturday
2024-04-13 06:00:00,30.4,46.7,31.8,51.3,17.15,67.1,60.7,43.1,,0,170.9,0.171,TRUE,0,21.13904438,0,Saturday
2024-04-13 07:00:00,26.8,42.7,28.1,40.5,11.06,54.6,86.4,55.2,,0,196.2,0.196,TRUE,0.799927116,0,0,Saturday
2024-04-13 08:00:00,31.6,45.2,32.1,52.7,17.93,89.6,0,44.7,,0,134.2,0.134,TRUE,2.009091801,0,0,Saturday
2024-04-13 09:00:00,29.6,46,31.1,44.9,14.49,86.9,0,52.7,,0,139.6,0.14,TRUE,2.276653212,20.2696879,0,Saturday
2024-04-13 10:00:00,30.8,47.7,32.2,53.3,18.23,84.6,69.2,39.3,,0,193.1,0.193,TRUE,0,31.57512101,0,Saturday
2024-04-13 11:00:00,31,40.5,32.3,38.5,13.25,116.4,46.1,0,,0,162.5,0.162,TRUE,2.104509696,31.44671929,0,Saturday
2024-04-13 12:00:00,30.6,52,31.4,59.7,19.54,66.5,0,36.1,,0,102.5,0.103,TRUE,0.844963934,0,0,Saturday
2024-04-13 13:00:00,33.5,40.4,34.5,38.8,14.97,78.7,0,0,,0,78.7,0.079,TRUE,0,26.82246151,0,Saturday
2024-04-13 14:00:00,31.3,50.5,31.9,48.3,16.21,95.9,39.6,0,,0,135.4,0.135,TRUE,0,7.767918119,0,Saturday
2024-04-13 15:00:00,33,38.2,33.8,36.8,13.71,70.8,84.1,0,,0,154.8,0.155,TRUE,0.949329887,16.4766141,0,Saturday
2024-04-13 16:00:00,29.6,35.4,30.7,38.9,12.24,117.4,0,35.5,,0,153,0.153,TRUE,0,24.19825419,0,Saturday
2024-04-13 17:00:00,32.3,38.5,32.8,37,13.09,86.8,0,28.1,,0,115,0.115,TRUE,0,0,0,Saturday
2024-04-13 18:00:00,29.1,37.3,30.5,35.8,11.15,73.1,93.5,33.9,,0,440.7,0.441,TRUE,0,0,0,Saturday
2024-04-13 19:00:00,31.4,38.8,32.7,45.9,16.09,67.1,33.9,49.2,,0,310.4,0.31,TRUE,0.548694866,12.46163727,0,Saturday
2024-04-13 20:00:00,28.6,38,29.8,42.2,12.65,63.2,0,43.6,,0,350.1,0.35,TRUE,0,6.544331798,0,Saturday
2024-04-13 21:00:00,30.1,39.5,31.6,45.7,15.12,49.6,0,41.7,,0,255.6,0.256,TRUE,2.90945353,1.801366795,0,Saturday
2024-04-13 22:00:00,30.1,40,30.6,47,14.75,78.6,62,32.1,,0,383.5,0.384,TRUE,0,0,0,Saturday
2024-04-13 23:00:00,31.6,41.2,32.9,46.3,16.47,83.3,95.8,0,,0,445.2,0.445,TRUE,0,0,0,Saturday
2024-04-14 00:00:00,29.7,36.2,30.3,40.8,12.6,73.7,0,0,,0,73.7,0.074,TRUE,0,0,0,Sunday
2024-04-14 01:00:00,32,47.5,33.2,52.2,18.84,40.9,79,0,,0,119.9,0.12,TRUE,0,0,0,Sunday
2024-04-14 02:00:00,31.4,42.8,32.1,41.4,14.06,114.1,0,0,,0,114.1,0.114,TRUE,0,0,0,Sunday
2024-04-14 03:00:00,31.2,34.7,32.7,38.3,13.46,94.1,0,0,,0,94.1,0.094,TRUE,0,0,0,Sunday
2024-04-14 04:00:00,29.7,41.1,31,37.1,11.88,69.7,48.2,28.7,,0,146.6,0.147,TRUE,0,0,0,Sunday
2024-04-14 05:00:00,31.6,35.9,32.7,34.1,11.97,100.6,0,40.9,,0,141.4,0.141,TRUE,0,0,0,Sunday
2024-04-14 06:00:00,33,42.6,33.7,41.2,15.28,107.7,106.9,57.6,,0,272.2,0.272,TRUE,0,5.311698859,0,Sunday
2024-04-14 07:00:00,29.2,29.8,29.9,35.8,10.82,70.5,0,50.2,,0,120.7,0.121,TRUE,0,19.94401472,0,Sunday
2024-04-14 08:00:00,31.1,38.9,32.2,36.9,12.59,66.5,60.8,44.5,,0,171.8,0.172,TRUE,1.343754149,18.7661394,0,Sunday
2024-04-14 09:00:00,28.2,39.3,28.8,37.4,10.63,55.1,91.6,45.5,,0,192.2,0.192,TRUE,2.980158699,13.55580703,0,Sunday
2024-04-14 10:00:00,30.4,41.2,31.6,37.5,12.43,118.8,54.4,0,,0,173.3,0.173,TRUE,1.670751749,13.85299862,0,Sunday
2024-04-14 11:00:00,31.2,42.7,32,40.3,13.65,44.4,49.2,0,,0,93.6,0.094,TRUE,0,20.49246293,0,Sunday
2024-04-14 12:00:00,34.8,42.4,36.2,40.1,16.87,113.3,99.3,0,,0,212.6,0.213,TRUE,0,28.94014554,0,Sunday
2024-04-14 13:00:00,32.7,36.9,33.9,34.2,12.75,84.3,0,0,,0,84.3,0.084,TRUE,0,0,0,Sunday
2024-04-14 14:00:00,29.4,43.4,30,49.1,14.86,55.9,0,0,,0,55.9,0.056,TRUE,0.674488414,14.84529702,0,Sunday
2024-04-14 15:00:00,31.1,35.4,32.1,34.2,11.66,67.8,65.4,0,,0,133.2,0.133,TRUE,2.551475755,38.74826934,0,Sunday
2024-04-14 16:00:00,32.1,37.4,32.8,34.1,12.02,75.4,0,36.7,,0,112,0.112,TRUE,1.603681635,0,0,Sunday
2024-04-14 17:00:00,32.3,39.6,33.3,44.4,16.12,102.9,105.9,0,,0,208.8,0.209,TRUE,0,6.781078549,0,Sunday
2024-04-14 18:00:00,30.5,37.9,31.9,35.8,12.04,106.9,51,43.4,,0,403.6,0.404,TRUE,0,51.2685654,0,Sunday
2024-04-14 19:00:00,30.6,45.5,31.8,43.6,14.6,109.4,0,25.4,,0,393.4,0.393,TRUE,0,11.19626037,0,Sunday
2024-04-14 20:00:00,29.6,42.1,30.4,46.5,14.44,68.3,100.1,35,,0,465.2,0.465,TRUE,0,35.1985814,0,Sunday
2024-04-14 21:00:00,31,39.5,32.3,46.1,15.81,60.2,0,30.4,,0,284.7,0.285,TRUE,1.967916807,18.7982445,0,Sunday
2024-04-14 22:00:00,31.3,39.5,31.9,44.1,14.86,99.8,0,30.7,,0,382.9,0.383,TRUE,0,0,0,Sunday
2024-04-14 23:00:00,31.2,39.9,31.9,44,14.78,100.2,0,0,,0,258.6,0.259,TRUE,2.029067585,0,0,Sunday
2024-04-15 00:00:00,29.2,43.9,30.3,50.1,15.45,81.9,0,0,,0,81.9,0.082,TRUE,0,0,0,Monday
2024-04-15 01:00:00,31,38.2,31.9,43.1,14.52,89,0,25.9,,0,114.8,0.115,TRUE,0,0,0,Monday
2024-04-15 02:00:00,30.9,36,31.4,42,13.74,95.9,0,0,,0,95.9,0.096,TRUE,1.88015007,0,0,Monday
2024-04-15 03:00:00,30.1,41,31.5,44,14.51,54.4,0,0,,0,54.4,0.054,TRUE,2.463653019,0,0,Monday
2024-04-15 04:00:00,32.3,40.4,32.8,44.1,15.6,116.8,40.8,39.6,,0,197.2,0.197,TRUE,1.892169293,0,0,Monday
2024-04-15 05:00:00,29.5,39.4,30.1,36.9,11.24,69.4,58.9,49.7,,0,178,0.178,TRUE,0,0,0,Monday
2024-04-15 06:00:00,31.3,42.9,32.5,39.8,13.81,110.8,0,59.9,,0,170.7,0.171,TRUE,0,3.44681323,0,Monday
2024-04-15 07:00:00,31.5,38.5,32.9,43,15.25,67.2,103.8,55.8,,0,226.8,0.227,TRUE,2.732107038,24.47928399,0,Monday
2024-04-15 08:00:00,29.1,37.6,30,35.9,10.89,52.2,68.5,53.1,,0,173.9,0.174,TRUE,1.715634753,29.30559227,0,Monday
2024-04-15 09:00:00,31.3,42.5,32.5,39.9,13.83,118.9,46.8,47.8,,0,213.4,0.213,TRUE,0,6.393757062,0,Monday
2024-04-15 10:00:00,31.2,41.2,31.7,39.6,13.22,0,0,0,,0,0,0,FALSE,1.041331053,31.92226316,0,Monday
2024-04-15 11:00:00,28,42.3,29.5,38.9,11.47,0,0,0,,0,0,0,FALSE,1.89623997,9.779339906,0,Monday
2024-04-15 12:00:00,30.7,36.2,31.5,43.6,14.36,0,0,0,,0,0,0,FALSE,0,18.16485646,0,Monday
2024-04-15 13:00:00,31.1,41,31.7,48,16.01,0,0,0,,0,0,0,FALSE,0,17.93480513,0,Monday
2024-04-15 14:00:00,30.1,47,31.1,54.3,17.45,0,0,0,,0,0,0,FALSE,0,15.09573428,0,Monday
2024-04-15 15:00:00,29.1,39.6,30.2,38.4,11.78,0,0,0,,0,0,0,FALSE,0,5.738346571,0,Monday
2024-04-15 16:00:00,31.3,39.9,32.1,37.1,12.61,0,0,0,,0,0,0,FALSE,0,24.25625333,0,Monday
2024-04-15 17:00:00,29.9,41.5,31,46.7,14.93,0,0,0,,0,0,0,FALSE,1.899623201,4.369272071,0,Monday
2024-04-15 18:00:00,30.5,43.6,31.8,41.2,13.8,0,0,0,,0,0,0,FALSE,0,3.701536394,0,Monday
2024-04-15 19:00:00,32.2,47.5,33.2,55.2,19.92,83.3,90.3,25,,0,409.9,0.41,TRUE,0,10.18179232,0,Monday
2024-04-15 20:00:00,28.6,34.6,29.2,39.5,11.44,68.5,67.5,40.1,,0,457.4,0.457,TRUE,2.729593239,18.38650557,0,Monday
2024-04-15 21:00:00,29.7,42.1,30.8,49.4,15.68,55.1,0,35.4,,0,320.2,0.32,TRUE,2.546757647,2.209305498,0,Monday
2024-04-15 22:00:00,29.4,33.3,30.2,39.3,12.04,62.1,106.9,41.8,,0,509.6,0.51,TRUE,1.887499611,0,0,Monday
2024-04-15 23:00:00,32,41.7,32.7,48.3,16.93,91.5,0,0,,0,269.4,0.269,TRUE,0,0,0,Monday
2024-04-16 00:00:00,32.4,42.8,33.1,48.4,17.32,101.3,0,36.8,,0,138.1,0.138,TRUE,0,0,0,Tuesday
2024-04-16 01:00:00,33,39.9,33.8,43.4,16.15,89.4,76.3,0,,0,165.7,0.166,TRUE,0,0,0,Tuesday
2024-04-16 02:00:00,31.9,35.9,33.2,41.2,14.84,87.1,91.3,0,,0,178.3,0.178,TRUE,0,0,0,Tuesday
2024-04-16 03:00:00,29.6,39.1,30.5,44.3,13.84,46.2,0,0,,0,46.2,0.046,TRUE,0.586317064,0,0,Tuesday
2024-04-16 04:00:00,31,37.7,32.2,35.9,12.23,54.9,0,26.3,,0,81.2,0.081,TRUE,0,0,0,Tuesday
2024-04-16 05:00:00,28.7,47.1,29.6,52.3,15.56,81.4,0,46.2,,0,127.5,0.128,TRUE,0.954885423,0,0,Tuesday
2024-04-16 06:00:00,29.6,42,30.8,49.8,15.74,114.7,46.7,54.4,,0,215.8,0.216,TRUE,0,27.11504203,0,Tuesday
2024-04-16 07:00:00,32.7,40.5,33.4,38.9,14.13,60.9,80,54.6,,0,195.4,0.195,TRUE,0,14.50267549,0,Tuesday
2024-04-16 08:00:00,32.1,34.9,32.8,32.9,11.63,71.6,0,51.4,,0,122.9,0.123,TRUE,0,23.30369519,0,Tuesday
2024-04-16 09:00:00,31.8,44.1,33.3,51.9,18.75,74.3,60.2,38.4,,0,172.9,0.173,TRUE,1.0001701,11.39184079,0,Tuesday
2024-04-16 10:00:00,32,36.4,32.9,35.2,12.5,0,0,0,,0,0,0,FALSE,0,15.09914637,0,Tuesday
2024-04-16 11:00:00,31.4,39.1,32.8,45.5,16.04,0,0,0,,0,0,0,FALSE,0,38.04760206,0,Tuesday
2024-04-16 12:00:00,29.8,46.2,30.4,53.9,16.75,0,0,0,,0,0,0,FALSE,0.544888659,7.151051139,0,Tuesday
2024-04-16 13:00:00,33.4,44.3,34.2,50.2,19.04,0,0,0,,0,0,0,FALSE,0,7.988968302,0,Tuesday
2024-04-16 14:00:00,30.9,39.3,32.1,47.1,16.04,0,0,0,,0,0,0,FALSE,0,17.85273548,0,Tuesday
2024-04-16 15:00:00,30.2,38.4,30.9,43,13.69,0,0,0,,0,0,0,FALSE,0,4.443762415,0,Tuesday
2024-04-16 16:00:00,31.5,38.2,32.8,42.5,15,0,0,0,,0,0,0,FALSE,2.525130434,12.573196,0,Tuesday
2024-04-16 17:00:00,32.8,33.6,33.8,37.3,13.84,0,0,0,,0,0,0,FALSE,0,3.16958886,0,Tuesday
2024-04-16 18:00:00,27.3,35.8,28.3,43.6,12.1,0,0,0,,0,0,0,FALSE,1.73624589,24.73031757,0,Tuesday
2024-04-16 19:00:00,30.1,42.8,30.8,47.1,14.96,87.9,39.9,43.9,,0,383,0.383,TRUE,0,28.64432614,0,Tuesday
2024-04-16 20:00:00,31.2,36.3,31.9,41.4,13.94,117,67.4,31.1,,0,497,0.497,TRUE,2.441496492,20.88784489,0,Tuesday
2024-04-16 21:00:00,30.1,49.1,31.4,54.6,17.88,71.9,70.6,33.9,,0,471.8,0.472,TRUE,0,9.887988291,0,Tuesday
2024-04-16 22:00:00,32.6,46.4,33.5,52.1,19.07,61.3,81.8,31.1,,0,407.2,0.407,TRUE,0,0,0,Tuesday
2024-04-16 23:00:00,27.7,35.5,29,40.4,11.62,55.9,96.8,0,,0,439.3,0.439,TRUE,0,0,0,Tuesday
2024-04-17 00:00:00,31.5,41.1,32.6,38.5,13.4,75.8,0,22.4,,0,98.2,0.098,TRUE,0,0,0,Wednesday
2024-04-17 01:00:00,31.1,44.3,32.6,40.5,14.11,98.2,0,0,,0,98.2,0.098,TRUE,0.922904528,0,0,Wednesday
2024-04-17 02:00:00,30.5,41,31.3,39,12.72,46.4,0,0,,0,46.4,0.046,TRUE,1.354399184,0,0,Wednesday
2024-04-17 03:00:00,31.1,33.8,32.1,29.8,10.13,105.2,102.2,0,,0,207.4,0.207,TRUE,0.533418242,0,0,Wednesday
2024-04-17 04:00:00,27.9,42,29.1,38.8,11.24,69.1,0,30.4,,0,99.5,0.1,TRUE,0,0,0,Wednesday
2024-04-17 05:00:00,33.2,37.1,34.6,44.3,17.16,54.8,56.3,39.1,,0,150.2,0.15,TRUE,0,0,0,Wednesday
2024-04-17 06:00:00,36.2,38.6,35.1,35.2,14.05,108.4,108.3,54,,0,270.7,0.271,TRUE,0,13.19759903,0,Wednesday
2024-04-17 07:00:00,29,36.8,30.2,41.7,12.77,50.3,100.8,36.5,,0,187.7,0.188,TRUE,2.923923835,0,0,Wednesday
2024-04-17 08:00:00,31.5,37.2,32,35.9,12.15,94.5,0,42.3,,0,136.9,0.137,TRUE,0.98039328,12.85041995,0,Wednesday
2024-04-17 09:00:00,31.3,40.8,32.4,47.7,16.46,51.4,87.5,41.8,,0,180.6,0.181,TRUE,0.836153413,17.93352845,0,Wednesday
2024-04-17 10:00:00,28.3,37.4,29.3,34.9,10.21,0,0,0,,0,0,0,FALSE,0,3.553788108,0,Wednesday
2024-04-17 11:00:00,29.6,44.6,31,47.7,15.29,0,0,0,,0,0,0,FALSE,2.93567194,46.35454668,0,Wednesday
2024-04-17 12:00:00,31.1,40.2,32.3,37.1,12.79,0,0,0,,0,0,0,FALSE,0,9.99673152,0,Wednesday
2024-04-17 13:00:00,32.6,40,33.6,37.2,13.72,0,0,0,,0,0,0,FALSE,1.796402093,4.701366621,0,Wednesday
2024-04-17 14:00:00,31.5,36,32.1,32.3,10.98,0,0,0,,0,0,0,FALSE,0,16.1133321,0,Wednesday
2024-04-17 15:00:00,32,43.2,33.4,47.9,17.43,0,0,0,,0,0,0,FALSE,2.134230393,15.05171586,0,Wednesday
2024-04-17 16:00:00,33.3,42.2,34.5,39.2,15.09,0,0,0,,0,0,0,FALSE,0,0,0,Wednesday
2024-04-17 17:00:00,31,45.2,32,52.1,17.64,0,0,0,,0,0,0,FALSE,0,23.67153913,0,Wednesday
2024-04-17 18:00:00,30.6,36.5,31.8,40.5,13.56,0,0,0,,0,0,0,FALSE,0,22.49906825,0,Wednesday
2024-04-17 19:00:00,31.8,34.6,32.7,33.2,11.66,95.1,83,32,,0,428.4,0.428,TRUE,0,5.356087876,0,Wednesday
2024-04-17 20:00:00,30,39.3,30.6,45.5,14.3,107.9,0,40.7,,0,418.8,0.419,TRUE,0.531904612,6.642432052,0,Wednesday
2024-04-17 21:00:00,29.3,47,30.3,52.3,16.14,58.9,94.5,40.4,,0,425.1,0.425,TRUE,0,1.497325276,0,Wednesday
2024-04-17 22:00:00,31.2,43,31.8,48.9,16.33,67.4,0,49.6,,0,391.6,0.392,TRUE,0,0,0,Wednesday
2024-04-17 23:00:00,31.2,41.8,32.3,46.1,15.86,109.6,107,0,,0,470.5,0.47,TRUE,0.797333371,0,0,Wednesday
2024-04-18 00:00:00,29,44.8,29.9,49.7,14.95,112.7,0,0,,0,112.7,0.113,TRUE,0,0,0,Thursday
2024-04-18 01:00:00,32.3,33.5,33.6,32.2,11.87,50.9,37.6,0,,0,88.5,0.089,TRUE,0,0,0,Thursday
2024-04-18 02:00:00,29.8,37.4,31.2,40.5,13.12,66.4,0,0,,0,66.4,0.066,TRUE,0,0,0,Thursday
2024-04-18 03:00:00,30.8,41.8,31.5,48.8,16.04,84,101.2,0,,0,185.2,0.185,TRUE,0,0,0,Thursday
2024-04-18 04:00:00,29.7,38.8,31.2,45,14.6,77.8,71.6,34.6,,0,184,0.184,TRUE,0.96412147,0,0,Thursday
2024-04-18 05:00:00,33.2,42.7,33.9,45.7,17.06,88,88,53.2,,0,229.2,0.229,TRUE,0,0,0,Thursday
2024-04-18 06:00:00,29.6,34.3,30.8,31.6,10,74.6,0,47.2,,0,121.8,0.122,TRUE,0,8.024687572,0,Thursday
2024-04-18 07:00:00,31.3,44.1,32.8,41.2,14.51,48.6,107.5,43.8,,0,199.8,0.2,TRUE,0.895462031,22.76893658,0,Thursday
2024-04-18 08:00:00,32.3,35.8,33.6,41.4,15.19,53.1,0,43.8,,0,96.9,0.097,TRUE,2.386294522,0,0,Thursday
2024-04-18 09:00:00,27.2,39.9,28.6,47.1,13.24,45.2,0,50.2,,0,95.4,0.095,TRUE,0,17.10463117,0,Thursday
2024-04-18 10:00:00,30.8,35.4,31.4,39.5,12.92,0,0,0,,0,0,0,FALSE,1.078976519,8.074757554,0,Thursday
2024-04-18 11:00:00,32.3,39.1,33,45.8,16.31,0,0,0,,0,0,0,FALSE,1.857830437,11.82406198,0,Thursday
2024-04-18 12:00:00,30.9,34.2,32.2,41.8,14.25,0,0,0,,0,0,0,FALSE,0,0,0,Thursday
2024-04-18 13:00:00,28.6,43.2,29.7,48.4,14.44,0,0,0,,0,0,0,FALSE,2.286378663,0,0,Thursday
2024-04-18 14:00:00,33,35.2,33.7,40,14.81,0,0,0,,0,0,0,FALSE,0,10.22853456,0,Thursday
2024-04-18 15:00:00,32.3,36.4,33.1,33,11.79,0,0,0,,0,0,0,FALSE,0,6.035725961,0,Thursday
2024-04-18 16:00:00,29.3,34.7,30.2,40.6,12.49,0,0,0,,0,0,0,FALSE,1.220084678,7.795558402,0,Thursday
2024-04-18 17:00:00,31.2,39.3,31.9,46.5,15.65,0,0,0,,0,0,0,FALSE,1.497182506,36.7174987,0,Thursday
2024-04-18 18:00:00,31.5,43.7,32.1,49.1,16.68,0,0,0,,0,0,0,FALSE,1.644366716,0,0,Thursday
2024-04-18 19:00:00,31,37,31.7,44,14.64,59,37.8,22.4,,0,288.9,0.289,TRUE,0,7.122566215,0,Thursday
2024-04-18 20:00:00,31.1,37.4,32.1,33.8,11.47,97.9,42.3,41.9,,0,372.6,0.373,TRUE,0,5.68394122,0,Thursday
2024-04-18 21:00:00,32.3,34.7,33.5,41.5,15.16,114.3,76.8,31.9,,0,448,0.448,TRUE,0,20.95618471,0,Thursday
2024-04-18 22:00:00,29.7,37.7,30.2,43.7,13.43,49.4,62.6,34.5,,0,415.2,0.415,TRUE,0,0,0,Thursday
2024-04-18 23:00:00,30,35.2,31.3,39.1,12.73,89.1,0,0,,0,342.7,0.343,TRUE,0,0,0,Thursday
2024-04-19 00:00:00,30.5,41.6,31.3,45.5,14.83,57.2,59.2,0,,0,116.4,0.116,TRUE,0,0,0,Friday
2024-04-19 01:00:00,31,38.4,31.7,44.7,14.86,102.7,0,0,,0,102.7,0.103,TRUE,1.842716497,0,0,Friday
2024-04-19 02:00:00,29.2,34.3,30,31.2,9.48,90.3,0,0,,0,90.3,0.09,TRUE,0,0,0,Friday
2024-04-19 03:00:00,32.6,39.2,34,35.3,13.29,49.9,102.2,0,,0,152.1,0.152,TRUE,0,0,0,Friday
2024-04-19 04:00:00,30.6,42.2,31.6,41.1,13.58,70.4,30.1,20.1,,0,120.6,0.121,TRUE,0,0,0,Friday
