Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bedroom_Temperature (°C),Indoor Humidity (%),Bedroom Absolute Humidity,Fan_1_Power (W),Fan_2_Power (W),LED_Tube_Lights_Power (W),Smart_TV_Power (W),AC_Power (W),Bedroom_Total_Power (W),Bedroom Energy (kWh),Bedroom_In_Use,Ports_Power (W),Small_Lights_Power (W),Room_Heater_Power (W),Weekday
2024-02-24 11:00:00,17.2,64.4,18.2,63,9.77,47.7,19.4,26.1,0,0,93.1,0.093,TRUE,1.075607349,0,0,Saturday
2024-02-24 12:00:00,18.8,56.2,19.8,59.4,10.13,33.9,22.7,0,0,0,56.6,0.057,TRUE,0,0,0,Saturday
2024-02-24 13:00:00,16.7,67.7,17.2,64.3,9.43,46,26,0,0,0,71.9,0.072,TRUE,1.838964714,11.06506391,0,Saturday
2024-02-24 14:00:00,15.9,66.4,17,72.7,10.53,60.1,40.1,0,0,0,100.2,0.1,TRUE,0,0,0,Saturday
2024-02-24 15:00:00,16,71.9,16.9,68.5,9.88,29.1,21.4,27.1,0,0,77.6,0.078,TRUE,0,22.47917869,0,Saturday
2024-02-24 16:00:00,14.8,63.5,15.8,60.4,8.14,22.6,0,0,0,0,22.6,0.023,TRUE,1.117873942,16.47881442,0,Saturday
2024-02-24 17:00:00,13.3,57,14.2,62.3,7.62,42.3,51.9,0,0,0,94.3,0.094,TRUE,0,19.54948018,0,Saturday
2024-02-24 18:00:00,16.2,58.1,17.7,56,8.45,41,0,36.1,230.6,0,307.7,0.308,TRUE,1.653947341,5.264407136,0,Saturday
2024-02-24 19:00:00,17.1,53.5,17.7,50,7.56,47.4,34.2,28.2,204.2,0,314,0.314,TRUE,0,33.48317353,0,Saturday
2024-02-24 20:00:00,15.4,63.4,16.5,62,8.68,69.5,0,35.1,230.6,0,335.1,0.335,TRUE,1.895455685,13.02197471,0,Saturday
2024-02-24 21:00:00,16.5,60.6,17.5,65.5,9.75,49.5,0,31.5,183.2,0,264.2,0.264,TRUE,2.41415637,20.87801268,0,Saturday
2024-02-24 22:00:00,15.3,63.2,16.3,61.5,8.53,50.7,0,42.9,170.5,0,264,0.264,TRUE,0,0,0,Saturday
2024-02-24 23:00:00,15.1,62.8,15.6,67,8.91,49,0,0,269.9,0,318.9,0.319,TRUE,0.930883079,0,0,Saturday
2024-02-25 00:00:00,14.7,59.3,15.6,58.2,7.74,32.4,43.5,0,0,0,75.9,0.076,TRUE,0,0,0,Sunday
2024-02-25 01:00:00,16.7,63.6,17.5,67.9,10.15,26.3,41.8,26.2,0,0,94.2,0.094,TRUE,0.574997026,0,0,Sunday
2024-02-25 02:00:00,13.4,62.5,14.7,67.1,8.46,46.2,42.2,0,0,0,88.4,0.088,TRUE,0,0,0,Sunday
2024-02-25 03:00:00,16.5,63.4,17.6,68.6,10.29,62.5,39.1,0,0,0,101.6,0.102,TRUE,0,0,0,Sunday
2024-02-25 04:00:00,15.6,59.9,17,63.9,9.26,62.3,48,44,0,0,154.3,0.154,TRUE,0,0,0,Sunday
2024-02-25 05:00:00,16.3,66.8,16.9,64.1,9.22,67,34.4,39.6,0,0,141,0.141,TRUE,0,0,0,Sunday
2024-02-25 06:00:00,14.6,62.5,15.8,59.4,7.98,21,28.3,46.3,0,0,95.7,0.096,TRUE,0,0,0,Sunday
2024-02-25 07:00:00,16.6,72.9,17.4,70.6,10.47,38.4,37.3,55.8,0,0,131.6,0.132,TRUE,0,2.553514683,0,Sunday
2024-02-25 08:00:00,16.3,68.2,17.2,71.8,10.54,64.7,19.8,56.1,0,0,140.6,0.141,TRUE,2.433525751,0,0,Sunday
2024-02-25 09:00:00,17.5,61.8,18.3,66.3,10.38,42.4,0,57.1,0,0,99.4,0.099,TRUE,0,27.29299465,0,Sunday
2024-02-25 10:00:00,15.3,68.3,15.9,65.5,8.84,53.6,25.5,0,0,0,79.1,0.079,TRUE,0,0.314059013,0,Sunday
2024-02-25 11:00:00,15.3,57.4,16.4,54.8,7.65,65.3,52.9,0,0,0,118.1,0.118,TRUE,0,1.24405064,0,Sunday
2024-02-25 12:00:00,15.7,58.1,16.9,63.9,9.17,22.3,0,0,0,0,22.3,0.022,TRUE,0,54.89683796,0,Sunday
2024-02-25 13:00:00,15.2,64,16,71.6,9.76,64.6,53.5,0,0,0,118.2,0.118,TRUE,0.526971326,0,0,Sunday
2024-02-25 14:00:00,15.6,65,16.6,63.2,8.91,33.2,31.2,21.8,0,0,86.2,0.086,TRUE,1.707278125,14.74251644,0,Sunday
2024-02-25 15:00:00,16.1,65.3,17.5,68.9,10.26,59.3,37.9,0,0,0,97.2,0.097,TRUE,2.261243312,13.93886109,0,Sunday
2024-02-25 16:00:00,16.3,63.6,17.3,60.6,8.92,61.8,0,0,0,0,61.8,0.062,TRUE,0.576823148,0,0,Sunday
2024-02-25 17:00:00,16.2,73.1,16.9,69.4,9.95,35.4,35.2,0,0,0,70.6,0.071,TRUE,0,0,0,Sunday
2024-02-25 18:00:00,15.1,57.2,15.8,60.7,8.18,55.5,0,33.9,217.8,0,307.2,0.307,TRUE,1.460590822,0,0,Sunday
2024-02-25 19:00:00,15.8,69.6,16.5,66.3,9.28,20.6,20.4,25.1,201.5,0,267.7,0.268,TRUE,1.3678405,4.64989381,0,Sunday
2024-02-25 20:00:00,17.9,62.6,18.5,66.7,10.52,60.4,0,23.3,241,0,324.7,0.325,TRUE,0,3.882912855,0,Sunday
2024-02-25 21:00:00,16.4,64.1,17.6,68.6,10.26,41.3,52.5,24,172.1,0,289.9,0.29,TRUE,0,0,0,Sunday
2024-02-25 22:00:00,17.7,62.7,18.6,61.3,9.76,38.8,36.5,31.2,279.7,0,386.2,0.386,TRUE,1.265603109,0,0,Sunday
2024-02-25 23:00:00,16.4,59.7,17.7,55.8,8.43,25.9,0,0,209.6,0,235.5,0.236,TRUE,0,0,0,Sunday
2024-02-26 00:00:00,15.7,58,16.9,64.9,9.32,29.5,24.8,0,0,0,54.3,0.054,TRUE,0,0,0,Monday
2024-02-26 01:00:00,16.6,64.8,17.5,69.2,10.34,47.2,0,0,0,0,47.2,0.047,TRUE,0,0,0,Monday
2024-02-26 02:00:00,14.7,60.5,15.4,64.1,8.4,48.6,0,0,0,0,48.6,0.049,TRUE,2.295232107,0,0,Monday
2024-02-26 03:00:00,14.5,65.5,16,68.5,9.31,22.5,0,0,0,0,22.5,0.022,TRUE,2.393896968,0,0,Monday
2024-02-26 04:00:00,16.5,60.8,17.9,58.4,8.89,52.8,0,41.8,0,0,94.6,0.095,TRUE,0,0,0,Monday
2024-02-26 05:00:00,15.1,66.1,16.2,71.8,9.91,24.7,26,52.5,0,0,103.2,0.103,TRUE,2.646683791,0,0,Monday
2024-02-26 06:00:00,17.2,61.5,18.6,60.1,9.57,46.3,35.2,41.7,0,0,123.2,0.123,TRUE,0,23.31643405,0,Monday
2024-02-26 07:00:00,17.1,71.2,18.1,79,12.22,26.4,0,47.2,0,0,73.6,0.074,TRUE,0,26.28948739,0,Monday
2024-02-26 08:00:00,13.7,67.3,15.1,73.5,9.49,53.4,0,47.4,0,0,100.8,0.101,TRUE,2.502935764,18.308477,0,Monday
2024-02-26 09:00:00,16.2,66.1,17.3,69.2,10.22,35.7,14.7,42.4,0,0,92.8,0.093,TRUE,0,10.16780383,0,Monday
2024-02-26 10:00:00,17.6,64.9,18.7,71.8,11.48,0,0,0,0,0,0,0,FALSE,0,0,0,Monday
2024-02-26 11:00:00,15.6,65,16.6,72,10.18,0,0,0,0,0,0,0,FALSE,0,7.872975602,0,Monday
2024-02-26 12:00:00,15.8,63.3,16.7,69,9.78,0,0,0,0,0,0,0,FALSE,2.968475095,25.06483521,0,Monday
2024-02-26 13:00:00,12.8,60.7,13.6,59.7,7.03,0,0,0,0,0,0,0,FALSE,0.925829538,7.959528242,0,Monday
2024-02-26 14:00:00,16.1,70.2,16.6,69.1,9.78,0,0,0,0,0,0,0,FALSE,0,13.25334004,0,Monday
2024-02-26 15:00:00,14.9,68.4,15.6,64.6,8.57,0,0,0,0,0,0,0,FALSE,0,0,0,Monday
2024-02-26 16:00:00,18.6,58.7,19.9,66.1,11.33,0,0,0,0,0,0,0,FALSE,0,37.01692379,0,Monday
2024-02-26 17:00:00,15.7,66.8,16.3,73,10.11,0,0,0,0,0,0,0,FALSE,0,0,0,Monday
2024-02-26 18:00:00,14.2,60.7,15.4,65.5,8.63,0,0,0,0,0,0,0,FALSE,0,12.87164903,0,Monday
2024-02-26 19:00:00,17.7,62.3,18.2,58.9,9.15,24,38.8,23.2,245.8,0,331.8,0.332,TRUE,1.235492548,39.49942154,0,Monday
2024-02-26 20:00:00,14.8,64.7,16.1,69,9.48,29.5,0,36.2,224.9,0,290.6,0.291,TRUE,0,31.24953049,0,Monday
2024-02-26 21:00:00,18.4,60.5,19.1,67.5,11.03,39.8,0,26.8,253.1,0,319.7,0.32,TRUE,1.762023164,0,0,Monday
2024-02-26 22:00:00,17.8,56.4,18.5,64.2,10.13,42.7,0,35.4,178.1,0,256.2,0.256,TRUE,0,0,0,Monday
2024-02-26 23:00:00,17.3,59.7,18.1,55.8,8.6,28.5,43.3,0,209.9,0,281.7,0.282,TRUE,0,0,0,Monday
2024-02-27 00:00:00,16.3,61.6,17.7,57.7,8.68,34.1,0,0,0,0,34.1,0.034,TRUE,0,0,0,Tuesday
2024-02-27 01:00:00,15.7,58.5,16.6,65.3,9.21,28,56.5,0,0,0,84.5,0.084,TRUE,0,0,0,Tuesday
2024-02-27 02:00:00,14.5,76.1,15.2,74.9,9.71,55.5,0,0,0,0,55.5,0.055,TRUE,2.067378677,0,0,Tuesday
2024-02-27 03:00:00,15.4,70.6,16,74.6,10.13,40.6,18.9,0,0,0,59.4,0.059,TRUE,1.648336234,0,0,Tuesday
2024-02-27 04:00:00,14.6,67.4,16,72.3,9.82,44,47.7,42.8,0,0,134.5,0.134,TRUE,1.227982199,0,0,Tuesday
2024-02-27 05:00:00,16.5,63.4,17.4,60.4,8.93,37.7,41.2,52.1,0,0,131,0.131,TRUE,2.945580608,0,0,Tuesday
2024-02-27 06:00:00,16.4,68.7,17.9,74.8,11.44,60.6,0,39,0,0,99.6,0.1,TRUE,0,26.55772818,0,Tuesday
2024-02-27 07:00:00,15,63.3,16.1,61.8,8.48,68,0,42.6,0,0,110.6,0.111,TRUE,0,0,0,Tuesday
2024-02-27 08:00:00,16.1,64.2,17.2,62.3,9.09,43.7,0,56.8,0,0,100.5,0.101,TRUE,2.225878094,52.0701338,0,Tuesday
2024-02-27 09:00:00,15.1,68.2,16.2,64.3,8.84,61.2,48,55.1,0,0,164.4,0.164,TRUE,0,13.57717927,0,Tuesday
2024-02-27 10:00:00,17,62.5,18.4,68.5,10.78,0,0,0,0,0,0,0,FALSE,0,0,0,Tuesday
2024-02-27 11:00:00,14.9,72,16,69.6,9.5,0,0,0,0,0,0,0,FALSE,1.700207226,13.02293036,0,Tuesday
2024-02-27 12:00:00,15.5,60.6,16.4,64.5,8.98,0,0,0,0,0,0,0,FALSE,0,16.73745254,0,Tuesday
2024-02-27 13:00:00,15.4,67.2,16.2,73.6,10.14,0,0,0,0,0,0,0,FALSE,0,9.848534097,0,Tuesday
2024-02-27 14:00:00,16.6,61.5,17.8,59.2,8.97,0,0,0,0,0,0,0,FALSE,0.984672608,8.933233126,0,Tuesday
2024-02-27 15:00:00,15.4,63.2,15.9,69.2,9.37,0,0,0,0,0,0,0,FALSE,0,28.64301157,0,Tuesday
2024-02-27 16:00:00,15.9,61.6,17,68.8,9.96,0,0,0,0,0,0,0,FALSE,0.746594847,23.91706132,0,Tuesday
2024-02-27 17:00:00,17,63,18.5,70,11.06,0,0,0,0,0,0,0,FALSE,1.929509105,0,0,Tuesday
2024-02-27 18:00:00,17.4,65.8,18.1,63.8,9.84,0,0,0,0,0,0,0,FALSE,0,32.06542857,0,Tuesday
2024-02-27 19:00:00,16,64.3,16.6,69.2,9.78,48.4,0,28.1,211.3,0,287.9,0.288,TRUE,0.718386655,32.35817995,0,Tuesday
2024-02-27 20:00:00,17.9,61.7,18.5,66,10.43,20.7,0,26.7,207.1,0,254.6,0.255,TRUE,1.04885863,23.86686364,0,Tuesday
2024-02-27 21:00:00,15.4,64.8,16,69.7,9.51,25.4,37.1,36.4,234.5,0,333.5,0.333,TRUE,0,0,0,Tuesday
2024-02-27 22:00:00,16.1,62.9,16.7,69.9,9.94,35.4,48.3,45.2,183.3,0,312.3,0.312,TRUE,1.900568861,0,0,Tuesday
2024-02-27 23:00:00,16.2,70.4,17.5,68.5,10.22,31.3,0,0,217.5,0,248.8,0.249,TRUE,2.006172119,0,0,Tuesday
2024-02-28 00:00:00,15.8,63.9,17.1,68.8,10.04,67.4,0,0,0,0,67.4,0.067,TRUE,0,0,0,Wednesday
2024-02-28 01:00:00,13.7,70.8,15,69.6,8.91,35.9,0,35.2,0,0,71.1,0.071,TRUE,0,0,0,Wednesday
2024-02-28 02:00:00,16.8,57.2,17.6,63.5,9.55,67.6,0,0,0,0,67.6,0.068,TRUE,0,0,0,Wednesday
2024-02-28 03:00:00,16.2,61.9,17.2,68.1,9.97,69.8,50.6,37,0,0,157.5,0.157,TRUE,0,0,0,Wednesday
2024-02-28 04:00:00,17.1,64.4,17.7,61.1,9.22,42.5,0,42,0,0,84.4,0.084,TRUE,0.656604581,0,0,Wednesday
2024-02-28 05:00:00,15.3,73.5,16.4,76.8,10.72,66,0,40.8,0,0,106.7,0.107,TRUE,0,0,0,Wednesday
2024-02-28 06:00:00,18,64.5,18.9,70.4,11.38,60.9,15.4,52.7,0,0,128.9,0.129,TRUE,2.640066759,18.23168558,0,Wednesday
2024-02-28 07:00:00,19.2,65.2,20.2,72.2,12.59,34.1,46.9,57.7,0,0,138.7,0.139,TRUE,0,24.01278133,0,Wednesday
2024-02-28 08:00:00,16.8,64.7,17.8,67.8,10.27,55.7,0,59.3,0,0,115.1,0.115,TRUE,0,18.23243704,0,Wednesday
2024-02-28 09:00:00,16.7,65.8,17.4,61.9,9.2,54.3,22.5,44.8,0,0,121.6,0.122,TRUE,0,0,0,Wednesday
2024-02-28 10:00:00,15.4,63.9,16.5,71.1,9.97,0,0,0,0,0,0,0,FALSE,2.612295255,13.86375709,0,Wednesday
2024-02-28 11:00:00,17.6,65.6,18.9,69.2,11.18,0,0,0,0,0,0,0,FALSE,2.819151233,22.68271354,0,Wednesday
2024-02-28 12:00:00,16,67.4,16.9,65.2,9.39,0,0,0,0,0,0,0,FALSE,0,10.47458575,0,Wednesday
2024-02-28 13:00:00,16.8,66.8,18.2,74.4,11.56,0,0,0,0,0,0,0,FALSE,0,0,0,Wednesday
2024-02-28 14:00:00,16.2,67,16.9,72.9,10.46,0,0,0,0,0,0,0,FALSE,0.847879224,38.05442997,0,Wednesday
2024-02-28 15:00:00,16.7,74.1,17.5,79,11.74,0,0,0,0,0,0,0,FALSE,0,34.6443632,0,Wednesday
2024-02-28 16:00:00,15.3,68.1,16.4,64.4,9,0,0,0,0,0,0,0,FALSE,0,5.295655806,0,Wednesday
2024-02-28 17:00:00,15.3,71.5,16.1,68.8,9.42,0,0,0,0,0,0,0,FALSE,0,0,0,Wednesday
2024-02-28 18:00:00,18.2,65.8,19.2,64.1,10.54,0,0,0,0,0,0,0,FALSE,0,1.156215127,0,Wednesday
2024-02-28 19:00:00,18.7,59.4,20,64.4,11.16,32.9,0,33,176.1,0,242,0.242,TRUE,2.858139185,20.78896349,0,Wednesday
2024-02-28 20:00:00,16.1,68.1,17.4,74.5,11.05,36.1,0,28.5,169.8,0,234.4,0.234,TRUE,1.024492495,2.410023503,0,Wednesday
2024-02-28 21:00:00,15,64.2,15.8,71.6,9.65,40.5,26.1,43.6,219.1,0,329.4,0.329,TRUE,0,6.116516115,0,Wednesday
2024-02-28 22:00:00,13.5,62.6,14.5,60.2,7.49,43,49.7,27.8,213.6,0,334.1,0.334,TRUE,0,0,0,Wednesday
2024-02-28 23:00:00,15.6,67.8,16.1,71.4,9.79,21.2,25.6,0,183.8,0,230.7,0.231,TRUE,0,0,0,Wednesday
2024-02-29 00:00:00,17.2,68.1,18,73.5,11.28,56.5,45.1,0,0,0,101.6,0.102,TRUE,0,0,0,Thursday
2024-02-29 01:00:00,14.1,64.5,15.1,60.6,7.83,62.8,0,0,0,0,62.8,0.063,TRUE,0.704279046,0,0,Thursday
2024-02-29 02:00:00,18.3,60.6,19,66.4,10.85,55.5,0,30.1,0,0,85.6,0.086,TRUE,2.569320475,0,0,Thursday
2024-02-29 03:00:00,15.1,65,16.2,61.3,8.45,22.8,0,28.1,0,0,50.8,0.051,TRUE,0,0,0,Thursday
2024-02-29 04:00:00,16.3,64.6,17.6,61.5,9.23,32.8,0,43,0,0,75.8,0.076,TRUE,0,0,0,Thursday
2024-02-29 05:00:00,16.6,62.1,17.7,66,9.98,23.3,53.7,56.8,0,0,133.7,0.134,TRUE,0,0,0,Thursday
2024-02-29 06:00:00,14.7,72,15.6,69.3,9.22,45.4,0,44.6,0,0,90,0.09,TRUE,2.65790633,8.505216928,0,Thursday
2024-02-29 07:00:00,18.7,68.5,19.4,76.2,12.73,41.2,0,38.4,0,0,79.6,0.08,TRUE,0,0,0,Thursday
2024-02-29 08:00:00,17.2,60.1,18,66.9,10.24,58.3,45.1,37.8,0,0,141.3,0.141,TRUE,0.853566116,16.91626426,0,Thursday
2024-02-29 09:00:00,15.4,68.6,16.3,65,9.02,55.1,0,35.8,0,0,90.9,0.091,TRUE,0,7.31699302,0,Thursday
2024-02-29 10:00:00,13.4,69.8,13.9,67.3,8.08,0,0,0,0,0,0,0,FALSE,0,17.70927622,0,Thursday
2024-02-29 11:00:00,16.4,68.9,17.1,73.5,10.67,0,0,0,0,0,0,0,FALSE,0,21.33220075,0,Thursday
2024-02-29 12:00:00,15.8,68.8,17.3,67.5,9.91,0,0,0,0,0,0,0,FALSE,0,2.798194542,0,Thursday
2024-02-29 13:00:00,15.2,61.6,16.3,67.9,9.44,0,0,0,0,0,0,0,FALSE,0,14.15545842,0,Thursday
2024-02-29 14:00:00,15.9,52.8,17,59.2,8.57,0,0,0,0,0,0,0,FALSE,2.761829439,18.65747417,0,Thursday
2024-02-29 15:00:00,17.3,64.4,18.1,69.4,10.71,0,0,0,0,0,0,0,FALSE,0,21.33310619,0,Thursday
2024-02-29 16:00:00,14.6,60.9,15.8,57.6,7.73,0,0,0,0,0,0,0,FALSE,0,42.31996248,0,Thursday
2024-02-29 17:00:00,14.4,58.2,15.2,61.3,7.95,0,0,0,0,0,0,0,FALSE,2.668238377,39.79685996,0,Thursday
2024-02-29 18:00:00,17.5,63.4,18.2,70,10.86,0,0,0,0,0,0,0,FALSE,0,14.45329702,0,Thursday
2024-02-29 19:00:00,17.4,68.5,18.2,66,10.23,23.9,49.8,37,185.1,0,295.9,0.296,TRUE,0,0,0,Thursday
2024-02-29 20:00:00,16.9,63.3,17.4,69.1,10.26,33.6,46.8,29.3,226.2,0,335.9,0.336,TRUE,2.64534652,14.58425413,0,Thursday
2024-02-29 21:00:00,17.5,70.1,18.1,77.9,12.02,23.9,0,39.1,256.8,0,319.7,0.32,TRUE,0,12.82738387,0,Thursday
2024-02-29 22:00:00,19.3,65.2,20.5,62.1,11.05,53.7,26.1,23.4,242,0,345.1,0.345,TRUE,1.624096213,0,0,Thursday
2024-02-29 23:00:00,16.5,70.6,17.8,68.1,10.32,21.5,0,0,229.7,0,251.1,0.251,TRUE,0,0,0,Thursday
2024-03-01 00:00:00,23.5,52.9,24.9,60.6,13.88,45.8,100.5,0,0,0,146.3,0.146,TRUE,0,0,0,Friday
2024-03-01 01:00:00,23.6,48,24.7,46.5,10.52,45.1,0,39.9,0,0,85,0.085,TRUE,0,0,0,Friday
2024-03-01 02:00:00,23.8,49.4,25.1,55.3,12.8,118,0,0,0,0,118,0.118,TRUE,2.281477075,0,0,Friday
2024-03-01 03:00:00,24.5,60.5,25.7,65.6,15.73,102.6,66.1,0,0,0,168.7,0.169,TRUE,0,0,0,Friday
2024-03-01 04:00:00,22.3,43.9,22.9,41.9,8.55,57.2,0,41.6,0,0,98.8,0.099,TRUE,0,0,0,Friday
2024-03-01 05:00:00,24.9,50.7,25.6,48.8,11.62,87.2,0,46.7,0,0,133.9,0.134,TRUE,0,0,0,Friday
2024-03-01 06:00:00,21.4,45.9,22,44.2,8.56,114.7,0,58.8,0,0,173.6,0.174,TRUE,0,10.76934557,0,Friday
2024-03-01 07:00:00,23.9,44.2,24.7,49.2,11.13,85.8,95.8,52.6,0,0,234.2,0.234,TRUE,0,11.87461509,0,Friday
2024-03-01 08:00:00,24.9,58.4,25.5,55.1,13.06,63.3,31.9,35.4,0,0,130.6,0.131,TRUE,0,3.656145717,0,Friday
2024-03-01 09:00:00,25.9,49.9,27.4,46.5,12.24,85,0,58.3,0,0,143.4,0.143,TRUE,1.99100398,3.207391124,0,Friday
2024-03-01 10:00:00,23.8,49,25,45.2,10.43,0,0,0,0,0,0,0,FALSE,0,5.875130735,0,Friday
2024-03-01 11:00:00,23.7,49.7,24.3,54.1,11.96,0,0,0,0,0,0,0,FALSE,0,14.48935101,0,Friday
2024-03-01 12:00:00,23.6,50.2,25,55.8,12.87,0,0,0,0,0,0,0,FALSE,1.272709717,19.80558689,0,Friday
2024-03-01 13:00:00,23.2,42.5,24.3,46,10.2,0,0,0,0,0,0,0,FALSE,1.967562275,0,0,Friday
2024-03-01 14:00:00,25.2,50.9,26.5,48.9,12.29,0,0,0,0,0,0,0,FALSE,2.520722997,0,0,Friday
2024-03-01 15:00:00,21,50.9,22.4,58.1,11.52,0,0,0,0,0,0,0,FALSE,0,40.99384611,0,Friday
2024-03-01 16:00:00,24.2,49.8,24.8,53.9,12.27,0,0,0,0,0,0,0,FALSE,0,34.20393332,0,Friday
2024-03-01 17:00:00,24.3,50.5,25.2,48,11.21,0,0,0,0,0,0,0,FALSE,0,7.889434638,0,Friday
2024-03-01 18:00:00,24.6,49.6,25.5,57.4,13.63,0,0,0,0,0,0,0,FALSE,1.192740175,18.48995171,0,Friday
2024-03-01 19:00:00,23.7,52.1,24.3,49.2,10.89,52.1,104.5,43,167.5,0,367.1,0.367,TRUE,1.553347489,2.42607862,0,Friday
2024-03-01 20:00:00,22.8,47.2,23.6,52.1,11.09,97.9,0,37.9,237.6,0,373.3,0.373,TRUE,0,20.50683557,0,Friday
2024-03-01 21:00:00,24.1,48.8,25.1,53.2,12.34,60.9,0,37.8,218.2,0,317,0.317,TRUE,0,8.892169422,0,Friday
2024-03-01 22:00:00,27,55.3,27.6,53.6,14.31,46.8,0,27.2,282.5,0,356.6,0.357,TRUE,0,0,0,Friday
2024-03-01 23:00:00,22.9,44.5,24,48.2,10.5,95.5,33.2,31.3,215.3,0,375.4,0.375,TRUE,0,0,0,Friday
2024-03-02 00:00:00,26.2,50.9,27.1,54.5,14.09,114.9,74.6,0,0,0,189.4,0.189,TRUE,0,0,0,Saturday
2024-03-02 01:00:00,23.7,46.8,25.2,50.6,11.77,67.8,0,0,0,0,67.8,0.068,TRUE,0,0,0,Saturday
2024-03-02 02:00:00,24.4,48,25.9,44.2,10.69,77.3,0,0,0,0,77.3,0.077,TRUE,1.972266162,0,0,Saturday
2024-03-02 03:00:00,25.1,45.9,26.3,50.9,12.61,110,77.7,0,0,0,187.7,0.188,TRUE,0,0,0,Saturday
2024-03-02 04:00:00,25.8,54.9,26.9,50.9,13.03,41,0,29.2,0,0,70.2,0.07,TRUE,0,0,0,Saturday
2024-03-02 05:00:00,22,54.2,22.5,50.6,10.14,100.6,0,49.2,0,0,149.8,0.15,TRUE,0,0,0,Saturday
2024-03-02 06:00:00,25.4,48.2,26,55.3,13.44,76.2,96.7,39.9,0,0,212.8,0.213,TRUE,0,8.923820247,0,Saturday
2024-03-02 07:00:00,25.7,52.5,26.8,58.3,14.86,83.7,0,49.1,0,0,132.8,0.133,TRUE,0,18.70492764,0,Saturday
2024-03-02 08:00:00,25.8,48.7,27.1,46.3,12.01,109.7,44.9,59.8,0,0,214.4,0.214,TRUE,1.784513735,36.66005202,0,Saturday
2024-03-02 09:00:00,22.5,46.8,23.9,43.2,9.36,58.6,0,35.5,0,0,94.1,0.094,TRUE,2.62212796,14.51858528,0,Saturday
2024-03-02 10:00:00,24.5,49,25.2,45.3,10.57,105.3,40.4,0,0,0,145.7,0.146,TRUE,0,12.83450829,0,Saturday
2024-03-02 11:00:00,21.5,50.5,22.2,54.8,10.77,68.3,96.4,0,0,0,164.8,0.165,TRUE,1.682826111,24.8563553,0,Saturday
2024-03-02 12:00:00,25.1,54.3,26,59.8,14.58,75.1,64.2,0,0,0,139.3,0.139,TRUE,1.825224975,30.53224227,0,Saturday
2024-03-02 13:00:00,25,46.7,25.8,43,10.35,102.7,38.3,29.8,0,0,170.9,0.171,TRUE,0,37.47469872,0,Saturday
2024-03-02 14:00:00,24.6,51.8,25.5,48.2,11.42,116.8,31.7,0,0,0,148.5,0.148,TRUE,0,14.81245679,0,Saturday
2024-03-02 15:00:00,22.9,58.4,23.7,63.9,13.66,46.6,0,0,0,0,46.6,0.047,TRUE,0,3.717855405,0,Saturday
2024-03-02 16:00:00,25.2,50.2,26.1,54,13.21,52.6,0,0,0,0,52.6,0.053,TRUE,0,8.462887569,0,Saturday
2024-03-02 17:00:00,24,47.4,24.6,44.4,10.01,42.7,0,0,0,0,42.7,0.043,TRUE,0,12.04039825,0,Saturday
2024-03-02 18:00:00,22,37.9,23.2,44.5,9.26,102.1,97.5,43.2,297.3,0,540.1,0.54,TRUE,0,34.62173822,0,Saturday
2024-03-02 19:00:00,22.4,42.9,23.8,41.5,8.94,66,0,38.9,239.8,0,344.7,0.345,TRUE,0,50.39420777,0,Saturday
2024-03-02 20:00:00,24.3,49.5,25.4,47.1,11.09,45.2,0,26.5,202.6,0,274.3,0.274,TRUE,0,20.24825975,0,Saturday
2024-03-02 21:00:00,19.3,49.3,20,46.8,8.12,112.2,43.2,25.9,229,0,410.3,0.41,TRUE,0,5.319663805,0,Saturday
2024-03-02 22:00:00,24.7,58.4,25.3,63.7,14.97,77.9,65.5,20.2,240.7,0,404.3,0.404,TRUE,0.519286188,0,0,Saturday
2024-03-02 23:00:00,23,45.3,23.8,50,10.78,52.5,69.1,0,180.7,0,302.3,0.302,TRUE,1.80365671,0,0,Saturday
2024-03-03 00:00:00,24.4,54.2,25.2,50.3,11.73,51.9,0,0,0,0,51.9,0.052,TRUE,0,0,0,Sunday
2024-03-03 01:00:00,25.4,46.5,26.3,51.2,12.66,63.4,0,0,0,0,63.4,0.063,TRUE,1.526905226,0,0,Sunday
2024-03-03 02:00:00,27.1,50.4,28.5,56.3,15.76,58.1,0,0,0,0,58.1,0.058,TRUE,0,0,0,Sunday
2024-03-03 03:00:00,22.9,49.6,24.3,56.7,12.56,63.4,0,0,0,0,63.4,0.063,TRUE,2.715241318,0,0,Sunday
2024-03-03 04:00:00,24.4,47.9,25.3,45.8,10.75,119.9,90.5,20.6,0,0,231,0.231,TRUE,0,0,0,Sunday
2024-03-03 05:00:00,27.3,57,28.8,55,15.63,113,0,40.5,0,0,153.5,0.153,TRUE,1.543893653,0,0,Sunday
2024-03-03 06:00:00,24.1,49.2,25,46.5,10.73,65.7,0,57.4,0,0,123.1,0.123,TRUE,0,15.50693407,0,Sunday
2024-03-03 07:00:00,25.1,55.2,26.3,54.1,13.41,115.3,65,51,0,0,231.4,0.231,TRUE,0,28.4479489,0,Sunday
2024-03-03 08:00:00,22.9,56.7,24,64.3,13.99,72.4,68.1,45.2,0,0,185.7,0.186,TRUE,0,21.3104881,0,Sunday
2024-03-03 09:00:00,25.5,55.7,26.9,54.5,13.93,48.9,95.7,54.6,0,0,199.2,0.199,TRUE,1.344839541,26.16524179,0,Sunday
