Timestamp,Outdoor Temperature (°C),Outdoor Humidity (%),Bathroom2 Temperature (°C),Bathroom2 Humidity (%),Bathroom2 Absolute Humidity (g/m³),Geyser_Power (W),Lights_Power (W),Exhaust_Fan_Power (W),Small_Appliances_Power (W),Washing_Machine_Power (W),Occupancy,Bathroom_Total_Power (W),Bathroom_Energy (kWh)
2024-03-10 09:00:00,23.7,51.1,24.6,58.8,13.25,0,0,0,0,0,TRUE,0,0
2024-03-10 10:00:00,21.7,53.3,23.3,48.5,10.12,0,0,0,0,0,TRUE,0,0
2024-03-10 11:00:00,25.7,46.6,26.9,41.6,10.67,0,0,0,0,0,TRUE,0,0
2024-03-10 12:00:00,23.8,52.9,25.7,58.7,14.04,0,0,0,0,534.7,TRUE,534.7,0.535
2024-03-10 13:00:00,22.9,49.7,24.5,45.7,10.26,0,0,0,0,0,TRUE,0,0
2024-03-10 14:00:00,24.4,48.3,25,57,13.15,0,0,0,0,0,TRUE,0,0
2024-03-10 15:00:00,24.8,48.7,26.4,57.2,14.21,0,0,0,189.4,0,TRUE,189.4,0.189
2024-03-10 16:00:00,24.7,51.4,25.3,60.4,14.18,0,0,0,0,0,TRUE,0,0
2024-03-10 17:00:00,25.8,46.5,27,53.6,13.81,0,0,0,223.2,0,TRUE,223.2,0.223
2024-03-10 18:00:00,23.1,46.2,24.8,42,9.57,0,46.8,49.2,0,0,TRUE,96,0.096
2024-03-10 19:00:00,26.1,50.6,27.7,56,15.01,0,51.9,44.5,0,0,TRUE,96.4,0.096
2024-03-10 20:00:00,24.3,48.5,25.5,44.7,10.6,0,26.5,67.5,0,0,TRUE,94,0.094
2024-03-10 21:00:00,23.8,57.3,25.2,53.6,12.48,0,35.4,55,0,0,TRUE,90.4,0.09
2024-03-10 22:00:00,21,48.5,21.6,53.6,10.18,0,52.6,76.8,0,0,TRUE,129.4,0.129
2024-03-10 23:00:00,25.3,50.9,26.6,60.8,15.28,0,0,0,0,0,FALSE,0,0
2024-03-11 00:00:00,23.1,51.6,24.2,48.3,10.66,0,0,0,0,0,FALSE,0,0
2024-03-11 01:00:00,25.7,55.7,27.4,63.9,16.79,0,0,0,0,0,FALSE,0,0
2024-03-11 02:00:00,23.5,45.5,24.1,41.4,9.06,0,0,0,0,0,FALSE,0,0
2024-03-11 03:00:00,21.2,49.3,22.8,55.7,11.33,0,0,0,0,0,FALSE,0,0
2024-03-11 04:00:00,25,55.9,25.7,63.5,15.19,0,35.2,48.3,0,0,FALSE,83.5,0.083
2024-03-11 05:00:00,26.9,55.2,28.2,50.2,13.81,0,31.8,55.7,0,0,FALSE,87.5,0.088
2024-03-11 06:00:00,23.8,54,25,64,14.71,0,0,66.5,0,0,TRUE,66.5,0.066
2024-03-11 07:00:00,23.1,47.6,23.9,43.3,9.38,0,48.7,74.4,0,0,TRUE,123.1,0.123
2024-03-11 08:00:00,24.8,51.8,25.3,49.3,11.56,0,0,49.3,0,0,TRUE,49.3,0.049
2024-03-11 09:00:00,25.2,52.3,26.5,48.1,12.07,0,0,0,0,0,TRUE,0,0
2024-03-11 10:00:00,25.8,50.3,26.7,46,11.65,0,0,0,0,0,FALSE,0,0
2024-03-11 11:00:00,24.8,50.7,25.9,56.9,13.8,0,0,0,0,0,FALSE,0,0
2024-03-11 12:00:00,23.9,55.2,25.7,50.6,12.1,0,0,0,0,0,FALSE,0,0
2024-03-11 13:00:00,25.7,49.3,27.4,46.7,12.28,0,0,0,0,0,FALSE,0,0
2024-03-11 14:00:00,23.9,52.7,25.6,48.3,11.48,0,0,0,0,0,FALSE,0,0
2024-03-11 15:00:00,20.5,49.2,21.4,59.2,11.13,0,0,0,0,0,FALSE,0,0
2024-03-11 16:00:00,26,50.5,27.5,60.4,16.01,0,0,0,0,0,FALSE,0,0
2024-03-11 17:00:00,24.7,52.2,26.5,62,15.56,0,0,0,0,0,FALSE,0,0
2024-03-11 18:00:00,24,52.4,25.5,62.4,14.8,0,39.1,76.2,0,0,FALSE,115.3,0.115
2024-03-11 19:00:00,24.9,47.9,26.4,57.1,14.2,0,21.3,45.2,0,0,TRUE,66.5,0.067
2024-03-11 20:00:00,24.9,52.3,25.7,57.5,13.79,0,47.1,42.8,0,0,TRUE,89.9,0.09
2024-03-11 21:00:00,23.8,49.5,24.7,55.7,12.62,0,49.5,36.6,0,0,TRUE,86.1,0.086
2024-03-11 22:00:00,23.5,48.4,24.3,54.6,12.08,0,31.1,39.3,0,0,TRUE,70.4,0.07
2024-03-11 23:00:00,23.8,49.4,24.5,57.6,12.9,0,0,0,0,0,FALSE,0,0
2024-03-12 00:00:00,23.4,53.4,25.1,49.4,11.41,0,0,0,0,0,FALSE,0,0
2024-03-12 01:00:00,25.5,51.5,26.6,49.2,12.4,0,0,0,0,0,FALSE,0,0
2024-03-12 02:00:00,23.6,51.4,25.5,49,11.63,0,0,0,0,0,FALSE,0,0
2024-03-12 03:00:00,27.4,52,29,47.9,13.75,0,0,0,0,0,FALSE,0,0
2024-03-12 04:00:00,22.5,41.2,24.5,47,10.52,0,57.8,51.9,0,0,FALSE,109.7,0.11
2024-03-12 05:00:00,23.6,47.4,24.7,52.5,11.87,0,0,0,0,0,FALSE,0,0
2024-03-12 06:00:00,24.2,50.7,25.4,57.9,13.65,0,31.1,52.3,0,0,TRUE,83.4,0.083
2024-03-12 07:00:00,23.5,45.9,24.4,43.8,9.77,0,22.9,42.7,0,0,TRUE,65.6,0.066
2024-03-12 08:00:00,25.5,42.1,26.6,38.1,9.58,0,0,0,0,0,TRUE,0,0
2024-03-12 09:00:00,24.4,48.4,26.1,55.6,13.63,0,0,56.5,0,0,TRUE,56.5,0.057
2024-03-12 10:00:00,23.6,53.1,25,58.3,13.38,0,0,0,0,0,FALSE,0,0
2024-03-12 11:00:00,25.6,53.5,27.3,63.2,16.51,0,0,0,0,0,FALSE,0,0
2024-03-12 12:00:00,24.8,44.6,26.1,51,12.52,0,0,0,0,0,FALSE,0,0
2024-03-12 13:00:00,26,55.4,27.5,64.5,17.09,0,0,0,0,0,FALSE,0,0
2024-03-12 14:00:00,21.7,50.7,22.3,48.5,9.58,0,0,0,0,0,FALSE,0,0
2024-03-12 15:00:00,22.1,49.1,22.8,54.8,11.14,0,0,0,0,0,FALSE,0,0
2024-03-12 16:00:00,22.2,54.3,24,64.1,13.94,0,0,0,0,0,FALSE,0,0
2024-03-12 17:00:00,26.4,52.5,28.2,49.2,13.56,0,0,0,0,0,FALSE,0,0
2024-03-12 18:00:00,26.6,56.9,28.2,53.8,14.8,0,0,0,0,0,FALSE,0,0
2024-03-12 19:00:00,26.1,49,27.9,55.6,15.04,0,0,51.5,0,0,TRUE,51.5,0.051
2024-03-12 20:00:00,23.9,46,25.4,43.5,10.23,0,29.6,63.9,0,0,TRUE,93.5,0.093
2024-03-12 21:00:00,25,50.2,26.9,59.4,15.26,0,0,58.4,0,0,TRUE,58.4,0.058
2024-03-12 22:00:00,24.2,43.7,25,39.2,9.04,0,27,33.6,0,0,TRUE,60.6,0.061
2024-03-12 23:00:00,24.8,45.9,26.6,55.1,13.89,0,0,0,0,0,FALSE,0,0
2024-03-13 00:00:00,24.4,42.8,25.1,51.1,11.85,0,0,0,0,0,FALSE,0,0
2024-03-13 01:00:00,21.7,54.4,22.6,62.2,12.5,0,0,0,0,0,FALSE,0,0
2024-03-13 02:00:00,24.8,49.5,25.3,47.3,11.09,0,0,0,0,0,FALSE,0,0
2024-03-13 03:00:00,23.7,50.2,25,56.6,13,0,0,0,0,0,FALSE,0,0
2024-03-13 04:00:00,25,50.4,27,46.5,11.98,0,43,40.9,0,0,FALSE,83.9,0.084
2024-03-13 05:00:00,26.3,51.4,26.9,47.4,12.1,0,31.1,56.8,0,0,FALSE,87.9,0.088
2024-03-13 06:00:00,23.5,50.6,24,59.3,12.92,0,47.4,41.8,0,0,TRUE,89.2,0.089
2024-03-13 07:00:00,25.2,48.3,26.1,53.4,13.07,0,59.7,50.7,0,0,TRUE,110.4,0.11
2024-03-13 08:00:00,24.8,56.8,26.6,52,13.1,0,0,0,0,0,TRUE,0,0
2024-03-13 09:00:00,25.2,43.4,25.8,52.4,12.61,0,0,32.2,0,0,TRUE,32.2,0.032
2024-03-13 10:00:00,24.4,46.6,25.1,55.7,12.88,0,0,0,0,0,FALSE,0,0
2024-03-13 11:00:00,24.4,57.7,25.8,65.7,15.81,0,0,0,0,0,FALSE,0,0
2024-03-13 12:00:00,23.2,48.5,24.9,56.7,12.97,0,0,0,0,0,FALSE,0,0
2024-03-13 13:00:00,19.6,49.8,20.2,46.2,8.07,0,0,0,0,0,FALSE,0,0
2024-03-13 14:00:00,26.2,49.8,27.5,45.8,12.13,0,0,0,0,0,FALSE,0,0
2024-03-13 15:00:00,21.4,52.5,22.5,60.9,12.15,0,0,0,0,0,FALSE,0,0
2024-03-13 16:00:00,24.4,54.7,26.1,63.4,15.55,0,0,0,0,0,FALSE,0,0
2024-03-13 17:00:00,23.6,47.6,24.7,57,12.89,0,0,0,0,0,FALSE,0,0
2024-03-13 18:00:00,22.1,50.9,23.6,47,10.02,0,52.1,58.5,0,0,FALSE,110.6,0.111
2024-03-13 19:00:00,23.3,48.1,24,44.8,9.75,0,0,61.1,0,0,TRUE,61.1,0.061
2024-03-13 20:00:00,27.9,53.2,29.3,58.5,17.07,0,31.3,71.1,0,0,TRUE,102.4,0.102
2024-03-13 21:00:00,25.7,50.6,27.4,46.4,12.22,0,32.9,77.8,0,0,TRUE,110.7,0.111
2024-03-13 22:00:00,24.5,48.4,26.4,43.9,10.9,0,0,0,0,0,TRUE,0,0
2024-03-13 23:00:00,23.7,52.5,24.7,49,11.09,0,0,0,0,0,FALSE,0,0
2024-03-14 00:00:00,23.8,45.4,24.9,53.4,12.19,0,0,0,0,0,FALSE,0,0
2024-03-14 01:00:00,25.4,51,26.1,47.2,11.56,0,0,0,0,0,FALSE,0,0
2024-03-14 02:00:00,26.2,48.7,27.2,54.9,14.25,0,0,0,0,0,FALSE,0,0
2024-03-14 03:00:00,24.9,47,25.5,42.2,10.01,0,0,0,0,0,FALSE,0,0
2024-03-14 04:00:00,23.8,49.2,24.9,46.4,10.6,0,0,0,0,0,FALSE,0,0
2024-03-14 05:00:00,24.7,49.9,26.4,57.9,14.44,0,25.2,68.9,0,0,FALSE,94.1,0.094
2024-03-14 06:00:00,22.5,48.4,23.9,54,11.68,0,0,0,0,0,TRUE,0,0
2024-03-14 07:00:00,21.5,49.4,23.3,55.7,11.67,0,21.2,34,0,0,TRUE,55.2,0.055
2024-03-14 08:00:00,25.2,50.3,26.4,57.8,14.35,0,0,0,0,0,TRUE,0,0
2024-03-14 09:00:00,23.9,46.8,24.8,53,12.1,0,0,58,0,0,TRUE,58,0.058
2024-03-14 10:00:00,25.8,49.8,27.4,59,15.5,0,0,0,0,0,FALSE,0,0
2024-03-14 11:00:00,19.1,49.5,20.1,55.7,9.7,0,0,0,0,0,FALSE,0,0
2024-03-14 12:00:00,22.4,52,23,49.6,10.19,0,0,0,0,0,FALSE,0,0
2024-03-14 13:00:00,27.4,61.2,28.1,56.9,15.59,0,0,0,0,0,FALSE,0,0
2024-03-14 14:00:00,25.4,56.7,26.5,62.8,15.75,0,0,0,0,0,FALSE,0,0
2024-03-14 15:00:00,24.1,51,25.6,46.5,11.09,0,0,0,0,0,FALSE,0,0
2024-03-14 16:00:00,21.5,46,22.7,41.6,8.39,0,0,0,0,0,FALSE,0,0
2024-03-14 17:00:00,24.5,50.4,26.2,48,11.81,0,0,0,0,0,FALSE,0,0
2024-03-14 18:00:00,24.2,47.9,25.7,56.3,13.46,0,33.5,76.4,0,0,FALSE,109.9,0.11
2024-03-14 19:00:00,23.2,52.8,25,58.1,13.35,0,32.1,33.8,0,0,TRUE,65.9,0.066
2024-03-14 20:00:00,23.6,50,24.1,57.2,12.51,0,32.3,32.6,102.1,0,TRUE,167,0.167
2024-03-14 21:00:00,23.6,46.1,24.3,41.1,9.12,0,0,30.8,0,0,TRUE,30.8,0.031
2024-03-14 22:00:00,24.8,55.1,25.4,60.4,14.22,0,38,50.6,0,0,TRUE,88.6,0.089
2024-03-14 23:00:00,25.8,48.5,27.3,46.3,12.16,0,0,0,0,0,FALSE,0,0
2024-03-15 00:00:00,24,51.6,24.9,49.6,11.34,0,0,0,0,0,FALSE,0,0
2024-03-15 01:00:00,25.5,47.7,26.2,53.3,13.14,0,0,0,0,0,FALSE,0,0
2024-03-15 02:00:00,22.8,47.7,23.7,53.2,11.35,0,0,0,0,0,FALSE,0,0
2024-03-15 03:00:00,24.4,40.8,25.7,50.1,12.04,0,0,0,0,0,FALSE,0,0
2024-03-15 04:00:00,25.6,53.9,27.3,60.1,15.77,0,52.3,53.1,0,0,FALSE,105.4,0.105
2024-03-15 05:00:00,21.6,51.4,22.5,57,11.36,0,44.6,71,0,0,FALSE,115.6,0.116
2024-03-15 06:00:00,25,45.5,26.3,50.9,12.57,0,0,50.3,0,0,TRUE,50.3,0.05
2024-03-15 07:00:00,22.4,53.5,23.6,62,13.18,0,40.1,40.6,230,0,TRUE,310.7,0.311
2024-03-15 08:00:00,23.6,49.3,25.4,44.6,10.53,0,0,44.3,132.9,0,TRUE,177.2,0.177
2024-03-15 09:00:00,28.1,44.1,30,52.5,15.95,0,0,37.9,159.6,0,TRUE,197.5,0.197
2024-03-15 10:00:00,22.4,46.6,23.2,53.1,11.06,0,0,0,0,0,FALSE,0,0
2024-03-15 11:00:00,24.4,54.3,25.1,49.9,11.57,0,0,0,0,0,FALSE,0,0
2024-03-15 12:00:00,22.8,49,23.8,44.7,9.63,0,0,0,0,0,FALSE,0,0
2024-03-15 13:00:00,24.2,51.6,24.8,57,12.94,0,0,0,0,0,FALSE,0,0
2024-03-15 14:00:00,22.8,50.2,24.1,59.8,13.07,0,0,0,0,0,FALSE,0,0
2024-03-15 15:00:00,21.7,43.2,22.3,38.2,7.55,0,0,0,0,0,FALSE,0,0
2024-03-15 16:00:00,25,56.9,25.7,54,12.96,0,0,0,0,0,FALSE,0,0
2024-03-15 17:00:00,24.7,53.7,26.2,59.8,14.73,0,0,0,0,0,FALSE,0,0
2024-03-15 18:00:00,23.3,48.9,24.3,56.9,12.63,0,0,0,0,0,FALSE,0,0
2024-03-15 19:00:00,24.6,51.2,25.8,60.6,14.56,0,41.3,72.9,0,0,TRUE,114.2,0.114
2024-03-15 20:00:00,26.3,52.6,26.9,59.6,15.22,0,0,46.5,0,0,TRUE,46.5,0.047
2024-03-15 21:00:00,25.2,55.9,26.2,63.8,15.68,0,0,0,169.5,0,TRUE,169.5,0.17
2024-03-15 22:00:00,23.6,49.5,24.5,57,12.77,0,57.1,30.3,0,0,TRUE,87.4,0.087
2024-03-15 23:00:00,25,49.8,26.1,45.5,11.15,0,0,0,0,0,FALSE,0,0
2024-03-16 00:00:00,25.6,57.3,27.4,54.7,14.36,0,0,0,0,0,FALSE,0,0
2024-03-16 01:00:00,24,48.7,24.7,54,12.25,0,0,0,0,0,FALSE,0,0
2024-03-16 02:00:00,22.8,56.3,24.3,62.9,13.96,0,0,0,0,0,FALSE,0,0
2024-03-16 03:00:00,23.4,48.4,23.9,43.5,9.44,0,0,0,0,0,FALSE,0,0
2024-03-16 04:00:00,25,58.9,26.4,55.1,13.71,0,20.5,63.5,0,0,FALSE,84,0.084
2024-03-16 05:00:00,22.2,49.1,22.9,46.3,9.49,0,42,63.7,0,0,FALSE,105.7,0.106
2024-03-16 06:00:00,26.3,47.4,27.8,55,14.8,0,22.4,71.4,0,0,TRUE,93.8,0.094
2024-03-16 07:00:00,23.4,53.2,24.1,62.6,13.7,0,45.7,53.3,0,0,TRUE,99,0.099
2024-03-16 08:00:00,23,46.6,24,43.1,9.39,0,0,0,0,626,TRUE,626,0.626
2024-03-16 09:00:00,22.7,51.5,23.8,60.1,12.94,0,0,0,0,0,TRUE,0,0
2024-03-16 10:00:00,23.7,48.5,24.5,56.3,12.58,0,0,0,138.7,0,TRUE,138.7,0.139
2024-03-16 11:00:00,23.8,51.2,25.8,48.8,11.73,0,0,0,0,0,TRUE,0,0
2024-03-16 12:00:00,26.5,47.6,28.1,57.2,15.62,0,0,0,0,0,TRUE,0,0
2024-03-16 13:00:00,23.9,48.3,24.7,57.7,13.07,0,0,0,188.4,0,TRUE,188.4,0.188
2024-03-16 14:00:00,25.5,48,27.2,57.3,14.9,0,0,0,0,0,TRUE,0,0
2024-03-16 15:00:00,25.9,51.7,27.9,47.6,12.9,0,0,0,205.4,0,TRUE,205.4,0.205
2024-03-16 16:00:00,21.7,51.9,23.6,47,10,0,0,0,0,0,TRUE,0,0
2024-03-16 17:00:00,21.4,38.3,22.3,46.1,9.12,0,0,0,0,0,TRUE,0,0
2024-03-16 18:00:00,21.8,51.3,22.8,47.1,9.59,0,44.8,41.1,0,0,TRUE,85.9,0.086
2024-03-16 19:00:00,25.5,56.3,26.6,62,15.63,0,44.7,51.8,168.8,0,TRUE,265.3,0.265
2024-03-16 20:00:00,23.8,50.6,25.3,55.9,13.13,0,0,51.5,0,0,TRUE,51.5,0.052
2024-03-16 21:00:00,20.9,52,21.8,59.2,11.37,0,48.9,58.3,0,0,TRUE,107.2,0.107
2024-03-16 22:00:00,25.7,49.8,26.2,57.2,14.12,0,43.5,43.1,237.8,0,TRUE,324.4,0.324
2024-03-16 23:00:00,23.2,54.2,24.1,61.9,13.54,0,0,0,0,0,FALSE,0,0
2024-03-17 00:00:00,25.8,53.8,26.3,62.1,15.42,0,0,0,0,0,FALSE,0,0
2024-03-17 01:00:00,22.9,53.9,24,63.8,13.91,0,0,0,0,0,FALSE,0,0
2024-03-17 02:00:00,26.7,52.6,28.3,62.1,17.19,0,0,0,0,0,FALSE,0,0
2024-03-17 03:00:00,23.1,48.9,24.3,55.2,12.2,0,0,0,0,0,FALSE,0,0
2024-03-17 04:00:00,23.2,43.7,23.8,40.4,8.67,0,44.5,53.7,0,0,FALSE,98.2,0.098
2024-03-17 05:00:00,22.8,46.3,24.4,41.9,9.3,0,26.5,36.5,0,0,FALSE,63,0.063
2024-03-17 06:00:00,24.9,50.6,26,60,14.63,0,0,0,0,0,TRUE,0,0
2024-03-17 07:00:00,24.4,49.5,26.2,57.3,14.11,0,0,53.7,0,0,TRUE,53.7,0.054
2024-03-17 08:00:00,24.2,51.7,25,60.1,13.81,0,0,43.8,0,0,TRUE,43.8,0.044
2024-03-17 09:00:00,23,50.8,24.7,58.2,13.15,0,0,0,0,0,TRUE,0,0
2024-03-17 10:00:00,23.7,51.9,24.2,59.5,13.13,0,0,0,0,672.9,TRUE,672.9,0.673
2024-03-17 11:00:00,25.4,45.9,26.5,41.1,10.28,0,0,0,0,0,TRUE,0,0
2024-03-17 12:00:00,21.7,49.2,23.7,57.4,12.25,0,0,0,0,0,TRUE,0,0
2024-03-17 13:00:00,21.7,49.8,22.9,59.2,12.12,0,0,0,0,0,TRUE,0,0
2024-03-17 14:00:00,24.5,54.6,25.3,51.7,12.11,0,0,0,0,0,TRUE,0,0
2024-03-17 15:00:00,24.8,51,26.1,60,14.67,0,0,0,0,0,TRUE,0,0
2024-03-17 16:00:00,24.2,49,25.5,58.7,13.88,0,0,0,0,0,TRUE,0,0
2024-03-17 17:00:00,26,52,26.9,61,15.62,0,0,0,0,0,TRUE,0,0
2024-03-17 18:00:00,23.5,47.7,25.1,43.9,10.17,0,0,0,0,0,TRUE,0,0
2024-03-17 19:00:00,26.1,48.8,27.2,44.3,11.52,0,0,0,194.5,0,TRUE,194.5,0.195
2024-03-17 20:00:00,26.4,45.2,27.2,40.6,10.55,0,0,0,0,0,TRUE,0,0
2024-03-17 21:00:00,24.1,55.1,25.7,52.3,12.51,0,22.1,30.4,0,0,TRUE,52.5,0.053
2024-03-17 22:00:00,24.9,46,26.7,51.2,12.96,0,53.1,48.1,0,0,TRUE,101.2,0.101
2024-03-17 23:00:00,25.8,51.6,26.9,49.3,12.62,0,0,0,0,0,FALSE,0,0
2024-03-18 00:00:00,24.2,57.3,25.3,63.6,14.87,0,0,0,0,0,FALSE,0,0
2024-03-18 01:00:00,23.1,46.1,23.8,41.6,8.94,0,0,0,0,0,FALSE,0,0
2024-03-18 02:00:00,22.4,48.9,23,56.5,11.64,0,0,0,0,0,FALSE,0,0
2024-03-18 03:00:00,24.3,50.6,26,46.5,11.32,0,0,0,0,0,FALSE,0,0
2024-03-18 04:00:00,23.4,50.2,24.3,55.4,12.24,0,24.9,67.6,0,0,FALSE,92.5,0.093
2024-03-18 05:00:00,22.8,43.1,23.6,52.2,11.1,0,0,0,0,0,FALSE,0,0
2024-03-18 06:00:00,25.1,47.3,26.8,55.4,14.11,0,23.1,64.1,0,0,TRUE,87.2,0.087
2024-03-18 07:00:00,25.4,48.2,26.8,43.2,11,0,0,69.1,0,0,TRUE,69.1,0.069
2024-03-18 08:00:00,23,46.5,24.3,54.6,12.07,0,0,0,0,0,TRUE,0,0
2024-03-18 09:00:00,25.2,52.1,26,57.9,14.09,0,0,66.8,0,0,TRUE,66.8,0.067
2024-03-18 10:00:00,24.5,56.3,26.4,62.7,15.6,0,0,0,0,0,FALSE,0,0
2024-03-18 11:00:00,23.8,54.6,25.7,60.4,14.46,0,0,0,0,0,FALSE,0,0
2024-03-18 12:00:00,23.9,49.4,24.9,54.7,12.5,0,0,0,0,0,FALSE,0,0
2024-03-18 13:00:00,27.6,56.3,28.9,51.5,14.69,0,0,0,0,0,FALSE,0,0
2024-03-18 14:00:00,25.1,50.5,26.4,60.2,14.99,0,0,0,0,0,FALSE,0,0
2024-03-18 15:00:00,25,58.3,26.5,55.5,13.89,0,0,0,0,0,FALSE,0,0
2024-03-18 16:00:00,25.7,45.4,27.2,51.3,13.37,0,0,0,0,0,FALSE,0,0
2024-03-18 17:00:00,23.3,50.1,24.5,47.9,10.72,0,0,0,0,0,FALSE,0,0
2024-03-18 18:00:00,22.8,48.7,24.7,46.2,10.45,0,55.2,48,0,0,FALSE,103.2,0.103
2024-03-18 19:00:00,25.3,51,26.2,60.2,14.87,0,0,0,0,0,TRUE,0,0
2024-03-18 20:00:00,22.9,55.3,23.8,52.7,11.31,0,20.6,43,0,0,TRUE,63.6,0.064
2024-03-18 21:00:00,22.3,46,23.3,43,9,0,0,58.3,0,0,TRUE,58.3,0.058
2024-03-18 22:00:00,26.1,53.2,27.8,50.5,13.58,0,39.5,52.1,0,0,TRUE,91.6,0.092
2024-03-18 23:00:00,27.1,50.5,28.1,58,15.85,0,0,0,0,0,FALSE,0,0
2024-03-19 00:00:00,22.6,50,24.5,46.4,10.4,0,0,0,0,0,FALSE,0,0
2024-03-19 01:00:00,24.6,51.3,26.2,56.8,14,0,0,0,0,0,FALSE,0,0
2024-03-19 02:00:00,22,47.5,23.8,43.7,9.4,0,0,0,0,0,FALSE,0,0
2024-03-19 03:00:00,24.3,58.3,25.5,53.7,12.72,0,0,0,0,0,FALSE,0,0
2024-03-19 04:00:00,22.8,57,24.1,62.1,13.56,0,55.1,56.2,0,0,FALSE,111.3,0.111
2024-03-19 05:00:00,26.1,55.6,28.1,61.1,16.74,0,47.3,57.6,0,0,FALSE,104.9,0.105
2024-03-19 06:00:00,22.4,44.2,24.4,40.2,8.94,0,39.9,66.2,0,0,TRUE,106.1,0.106
2024-03-19 07:00:00,26.3,55.8,27.5,51.4,13.6,0,0,51.4,102.9,0,TRUE,154.3,0.154
2024-03-19 08:00:00,24.8,52.1,25.7,57.2,13.7,0,0,30.6,0,0,TRUE,30.6,0.031
2024-03-19 09:00:00,23.6,42.6,25.2,47.6,11.07,0,0,0,0,0,TRUE,0,0
2024-03-19 10:00:00,24.5,52.3,25.6,48.1,11.44,0,0,0,0,0,FALSE,0,0
2024-03-19 11:00:00,23,46.1,24.2,43.8,9.65,0,0,0,0,0,FALSE,0,0
2024-03-19 12:00:00,27.4,49,29.2,44.5,12.93,0,0,0,0,0,FALSE,0,0
2024-03-19 13:00:00,25.8,53.4,27,60.4,15.53,0,0,0,0,0,FALSE,0,0
2024-03-19 14:00:00,24.2,54.5,25.8,60.5,14.56,0,0,0,0,0,FALSE,0,0
2024-03-19 15:00:00,25.3,48.7,26.7,44.4,11.26,0,0,0,0,0,FALSE,0,0
2024-03-19 16:00:00,23.5,50.7,24.1,60.6,13.24,0,0,0,0,0,FALSE,0,0
2024-03-19 17:00:00,25.5,50.2,27.2,46.4,12.11,0,0,0,0,0,FALSE,0,0
2024-03-19 18:00:00,23.1,47.2,24.2,55.2,12.14,0,30.7,75.6,0,0,FALSE,106.3,0.106
2024-03-19 19:00:00,23.2,50.3,24.3,47.7,10.54,0,21.7,35.6,0,0,TRUE,57.3,0.057
2024-03-19 20:00:00,23.9,48,24.7,43.1,9.74,0,50.4,42.7,0,0,TRUE,93.1,0.093
2024-03-19 21:00:00,25.7,56.8,27.6,53.6,14.29,0,0,0,0,0,TRUE,0,0
2024-03-19 22:00:00,24.1,54.2,25.8,63.8,15.37,0,31.4,68,0,0,TRUE,99.4,0.099
2024-03-19 23:00:00,25.3,51.9,27.1,58.4,15.11,0,0,0,0,0,FALSE,0,0
2024-03-20 00:00:00,25.5,43.6,27.5,52.1,13.79,0,0,0,0,0,FALSE,0,0
2024-03-20 01:00:00,21.7,54.5,22.8,61,12.4,0,0,0,0,0,FALSE,0,0
2024-03-20 02:00:00,24.2,46.9,25.8,56.8,13.69,0,0,0,0,0,FALSE,0,0
2024-03-20 03:00:00,26,45.9,26.7,54.1,13.68,0,0,0,0,0,FALSE,0,0
2024-03-20 04:00:00,25.5,51.8,26.4,59.5,14.82,0,0,0,0,0,FALSE,0,0
2024-03-20 05:00:00,21.1,45.5,22,53.8,10.45,0,0,0,0,0,FALSE,0,0
2024-03-20 06:00:00,21.9,46.6,23.2,42.1,8.75,0,53.7,46,176.1,0,TRUE,275.8,0.276
2024-03-20 07:00:00,24.2,40.6,26.1,49.7,12.17,0,44.9,79.1,0,0,TRUE,124,0.124
2024-03-20 08:00:00,21.5,48,23.1,46,9.53,0,0,44.2,0,0,TRUE,44.2,0.044
2024-03-20 09:00:00,25.9,46.6,27.7,54.5,14.55,0,0,59.6,0,0,TRUE,59.6,0.06
2024-03-20 10:00:00,25,53.5,27,60.6,15.59,0,0,0,0,0,FALSE,0,0
2024-03-20 11:00:00,24.6,44.1,25.3,50.3,11.77,0,0,0,0,0,FALSE,0,0
2024-03-20 12:00:00,23.9,49.7,24.6,55.1,12.39,0,0,0,0,0,FALSE,0,0
2024-03-20 13:00:00,22.3,51.3,23.7,61.1,13.08,0,0,0,0,0,FALSE,0,0
2024-03-20 14:00:00,25,51.9,26.7,48.7,12.3,0,0,0,0,0,FALSE,0,0
2024-03-20 15:00:00,22.6,52.1,23.5,59.7,12.59,0,0,0,0,0,FALSE,0,0
2024-03-20 16:00:00,24.2,49.8,25,55.1,12.72,0,0,0,0,0,FALSE,0,0
2024-03-20 17:00:00,24.5,47,26.5,44.8,11.25,0,0,0,0,0,FALSE,0,0
2024-03-20 18:00:00,24.4,47.6,25.7,54,12.91,0,33.2,75.4,0,0,FALSE,108.6,0.109
2024-03-20 19:00:00,22.9,41.9,24.5,38.9,8.73,0,40.6,46.4,0,0,TRUE,87,0.087
2024-03-20 20:00:00,24.9,52,26,49.1,11.96,0,52,75.2,0,0,TRUE,127.2,0.127
2024-03-20 21:00:00,24.4,48,26,53.7,13.05,0,0,0,0,0,TRUE,0,0
2024-03-20 22:00:00,25.2,47.7,26.2,43.2,10.66,0,39.3,57.8,0,0,TRUE,97.1,0.097
2024-03-20 23:00:00,21.9,54.9,22.5,61.5,12.31,0,0,0,0,0,FALSE,0,0
2024-03-21 00:00:00,25.3,44.1,26,50.2,12.2,0,0,0,0,0,FALSE,0,0
2024-03-21 01:00:00,24.3,49.5,25.9,54.9,13.27,0,0,0,0,0,FALSE,0,0
